CargoCategory,TempDeviation,DurationMins,ActualTemp,ThermalShock_Rate,ResultLabel
ICE_CREAM_JUICE,7.47,1327.4,-12.53,0.00563,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,5.27,1186.8,-14.73,0.00444,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,31.87,149.5,16.87,0.21318,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,16.63,1577.9,-1.37,0.01054,Ra_dong_Chay_dich
ICE_CREAM_JUICE,14.67,415.2,-5.33,0.03533,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,5.65,526.9,-14.35,0.01072,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,29.52,1944.5,11.52,0.01518,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,23.63,424.2,8.63,0.0557,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,2.54,292.7,-15.46,0.00868,An_toan_trong_ngan_han
FROZEN_FRUITS,7.88,5088.3,-10.12,0.00155,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,16.99,832.6,1.99,0.02041,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,15.38,850.0,0.38,0.01809,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,2.67,114.3,-15.33,0.02336,An_toan_trong_ngan_han
FROZEN_FRUITS,6.5,2018.6,-11.5,0.00322,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,10.55,671.9,-9.45,0.0157,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,25.07,301.7,5.07,0.0831,Hong_Hoan_Toan
FROZEN_FRUITS,30.65,1364.0,12.65,0.02247,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,6.91,704.1,-13.09,0.00981,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,6.69,3734.7,-11.31,0.00179,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,0.6,75.5,-14.4,0.00795,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,5.91,3614.7,-12.09,0.00163,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,2.14,46.2,-12.86,0.04632,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,24.77,895.3,6.77,0.02767,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,10.89,1811.9,-4.11,0.00601,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,1.96,45.4,-16.04,0.04317,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,6.01,1641.7,-11.99,0.00366,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,9.9,3190.2,-8.1,0.0031,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,7.99,2587.6,-10.01,0.00309,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,32.71,544.4,14.71,0.06008,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,5.62,3294.4,-12.38,0.00171,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,32.22,1973.9,14.22,0.01632,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,1.53,55.0,-18.47,0.02782,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,2.4,203.2,-15.6,0.01181,An_toan_trong_ngan_han
ICE_CREAM_JUICE,9.95,371.9,-10.05,0.02675,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,11.87,615.4,-8.13,0.01929,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,1.49,5.3,-18.51,0.28113,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,24.38,1404.6,6.38,0.01736,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,28.8,171.5,13.8,0.16793,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,6.17,1006.0,-13.83,0.00613,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,0.9,154.0,-14.1,0.00584,An_toan_trong_ngan_han
FROZEN_FRUITS,15.94,1414.3,-2.06,0.01127,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,18.48,1439.2,3.48,0.01284,Ket_tua_Bien_tinh
FROZEN_FRUITS,34.76,1368.0,16.76,0.02541,Mat_mau_Oxy_hoa
FROZEN_FRUITS,6.23,3642.7,-11.77,0.00171,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,14.98,2316.5,-3.02,0.00647,Ra_dong_Chay_dich
ICE_CREAM_JUICE,27.51,170.8,7.51,0.16107,Hong_Hoan_Toan
ICE_CREAM_JUICE,1.25,119.9,-18.75,0.01043,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,20.45,941.1,2.45,0.02173,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,2.51,247.5,-15.49,0.01014,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,28.34,1013.9,10.34,0.02795,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,5.73,2877.5,-12.27,0.00199,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,7.9,3517.5,-10.1,0.00225,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,33.28,1030.4,15.28,0.0323,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,2.38,330.6,-15.62,0.0072,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,8.71,2055.2,-9.29,0.00424,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,7.77,1702.3,-7.23,0.00456,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,1.57,37.0,-16.43,0.04243,An_toan_trong_ngan_han
FROZEN_FRUITS,9.63,3420.0,-8.37,0.00282,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,7.42,3358.3,-10.58,0.00221,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,2.62,182.5,-12.38,0.01436,An_toan_trong_ngan_han
FROZEN_FRUITS,1.18,285.2,-16.82,0.00414,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,6.37,1882.9,-8.63,0.00338,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,4.81,2527.9,-13.19,0.0019,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,9.62,5048.0,-8.38,0.00191,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,11.31,845.9,-3.69,0.01337,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,33.09,595.2,15.09,0.05559,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,11.68,612.5,-8.32,0.01907,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,7.43,1421.0,-12.57,0.00523,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,32.01,1325.8,14.01,0.02414,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,14.14,424.5,-5.86,0.03331,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,8.09,3169.7,-9.91,0.00255,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,26.27,1254.6,8.27,0.02094,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,1.8,36.8,-18.2,0.04891,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,23.99,1071.7,5.99,0.02238,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,20.1,269.4,0.1,0.07461,Hong_Hoan_Toan
FROZEN_FRUITS,0.69,48.3,-17.31,0.01429,An_toan_trong_ngan_han
FROZEN_FRUITS,5.82,3549.2,-12.18,0.00164,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,15.88,491.7,-2.12,0.0323,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.5,203.7,-13.5,0.00736,An_toan_trong_ngan_han
FROZEN_FRUITS,21.38,2503.9,3.38,0.00854,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,21.98,386.4,3.98,0.05688,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,9.17,2562.5,-8.83,0.00358,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,1.01,145.5,-16.99,0.00694,An_toan_trong_ngan_han
ICE_CREAM_JUICE,14.59,691.7,-5.41,0.02109,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,1.98,132.4,-13.02,0.01495,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.93,361.5,-17.07,0.00257,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,1.67,191.1,-13.33,0.00874,An_toan_trong_ngan_han
ICE_CREAM_JUICE,1.08,22.7,-18.92,0.04758,An_toan_trong_ngan_han
ICE_CREAM_JUICE,27.58,105.7,7.58,0.26093,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,15.59,513.8,0.59,0.03034,Ket_tua_Bien_tinh
FROZEN_FRUITS,13.79,972.4,-4.21,0.01418,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,18.29,1306.0,3.29,0.014,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,1.89,137.3,-13.11,0.01377,An_toan_trong_ngan_han
FROZEN_FRUITS,2.84,458.4,-15.16,0.0062,An_toan_trong_ngan_han
FROZEN_FRUITS,7.73,5501.2,-10.27,0.00141,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,4.65,419.6,-15.35,0.01108,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,2.17,110.0,-15.83,0.01973,An_toan_trong_ngan_han
ICE_CREAM_JUICE,1.86,18.0,-18.14,0.10333,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,6.79,1743.5,-8.21,0.00389,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,1.67,109.6,-18.33,0.01524,An_toan_trong_ngan_han
FROZEN_FRUITS,0.73,221.8,-17.27,0.00329,An_toan_trong_ngan_han
ICE_CREAM_JUICE,5.09,403.1,-14.91,0.01263,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,11.29,1892.8,-3.71,0.00596,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,25.74,758.5,7.74,0.03394,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,2.16,165.1,-15.84,0.01308,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,12.97,1529.3,-5.03,0.00848,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,2.45,44.0,-12.55,0.05568,An_toan_trong_ngan_han
ICE_CREAM_JUICE,4.48,1305.5,-15.52,0.00343,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,26.14,1084.7,8.14,0.0241,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,1.56,90.1,-18.44,0.01731,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,16.22,1328.4,1.22,0.01221,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,17.02,2224.4,-0.98,0.00765,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,8.62,1217.7,-6.38,0.00708,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,12.49,2087.0,-5.51,0.00598,Ra_dong_Chay_dich
FROZEN_FRUITS,0.75,362.6,-17.25,0.00207,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,28.51,1031.5,10.51,0.02764,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,24.77,470.3,9.77,0.05267,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,28.6,351.8,10.6,0.0813,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,9.69,5057.3,-8.31,0.00192,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,2.02,50.0,-15.98,0.0404,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,18.78,833.9,3.78,0.02252,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,17.49,1296.4,2.49,0.01349,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,4.0,394.3,-16.0,0.01014,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,28.26,624.7,10.26,0.04524,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,29.4,1807.0,11.4,0.01627,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,14.41,559.2,-5.59,0.02577,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,21.05,1231.8,3.05,0.01709,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,16.65,1994.9,-1.35,0.00835,Ra_dong_Chay_dich
FROZEN_FRUITS,7.68,4639.3,-10.32,0.00166,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,18.54,700.6,3.54,0.02646,Ket_tua_Bien_tinh
FROZEN_FRUITS,15.23,1145.4,-2.77,0.0133,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,10.37,417.4,-9.63,0.02484,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,1.33,178.3,-16.67,0.00746,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,18.96,1419.3,3.96,0.01336,Ket_tua_Bien_tinh
FROZEN_FRUITS,14.76,730.4,-3.24,0.02021,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,29.89,367.3,14.89,0.08138,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,9.89,1832.7,-8.11,0.0054,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,11.81,681.3,-8.19,0.01733,Tach_pha_Chay_nuoc
FROZEN_FRUITS,2.88,488.1,-15.12,0.0059,An_toan_trong_ngan_han
ICE_CREAM_JUICE,0.81,104.5,-19.19,0.00775,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.97,295.0,-17.03,0.00329,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,19.32,553.7,4.32,0.03489,Ket_tua_Bien_tinh
FROZEN_FRUITS,8.66,3546.2,-9.34,0.00244,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,10.06,1344.4,-4.94,0.00748,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,7.01,1554.0,-7.99,0.00451,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,28.09,2476.3,10.09,0.01134,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,0.99,343.6,-17.01,0.00288,An_toan_trong_ngan_han
FROZEN_FRUITS,1.91,192.9,-16.09,0.0099,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,18.53,1086.1,3.53,0.01706,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,12.25,530.9,-7.75,0.02307,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,8.51,2298.0,-9.49,0.0037,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,1.71,45.3,-18.29,0.03775,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,8.92,2434.4,-6.08,0.00366,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,3.44,1049.9,-16.56,0.00328,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,3.94,1136.9,-16.06,0.00347,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,31.36,946.1,13.36,0.03315,Mat_mau_Oxy_hoa
FROZEN_FRUITS,11.9,474.9,-6.1,0.02506,Nhun_nat_Chay_dich
FROZEN_FRUITS,0.67,231.8,-17.33,0.00289,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,17.8,950.9,-0.2,0.01872,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,12.54,2081.0,-5.46,0.00603,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,17.13,1230.0,2.13,0.01393,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,14.5,416.0,-5.5,0.03486,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,28.72,242.1,13.72,0.11863,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,13.72,738.7,-4.28,0.01857,Ra_dong_Chay_dich
FROZEN_FRUITS,1.86,87.0,-16.14,0.02138,An_toan_trong_ngan_han
ICE_CREAM_JUICE,1.41,32.2,-18.59,0.04379,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,27.86,1338.0,9.86,0.02082,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,15.86,1395.3,-2.14,0.01137,Nhun_nat_Chay_dich
FROZEN_FRUITS,32.59,2752.1,14.59,0.01184,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,0.95,52.4,-14.05,0.01813,An_toan_trong_ngan_han
ICE_CREAM_JUICE,14.62,637.0,-5.38,0.02295,Tach_pha_Chay_nuoc
FROZEN_FRUITS,14.75,1210.5,-3.25,0.01219,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,2.07,337.3,-15.93,0.00614,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,5.19,2628.2,-9.81,0.00197,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,1.58,171.0,-13.42,0.00924,An_toan_trong_ngan_han
FROZEN_FRUITS,8.42,2352.5,-9.58,0.00358,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,5.48,650.9,-14.52,0.00842,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,17.45,865.1,-0.55,0.02017,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,21.59,268.9,1.59,0.08029,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,1.65,154.0,-16.35,0.01071,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,2.24,150.0,-12.76,0.01493,An_toan_trong_ngan_han
FROZEN_FRUITS,8.75,5455.3,-9.25,0.0016,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,14.99,858.8,-3.01,0.01745,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,34.15,1179.3,16.15,0.02896,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,31.92,584.2,16.92,0.05464,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,33.83,682.5,18.83,0.04957,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,5.17,4244.4,-12.83,0.00122,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,11.34,974.6,-3.66,0.01164,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,1.52,48.3,-18.48,0.03147,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,19.03,1307.5,4.03,0.01455,Ket_tua_Bien_tinh
FROZEN_FRUITS,27.2,2428.2,9.2,0.0112,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,15.21,1217.5,0.21,0.01249,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,1.21,52.4,-13.79,0.02309,An_toan_trong_ngan_han
ICE_CREAM_JUICE,6.81,651.7,-13.19,0.01045,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,5.09,2234.3,-9.91,0.00228,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,29.98,189.4,14.98,0.15829,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,6.74,1630.7,-11.26,0.00413,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,16.82,1346.1,-1.18,0.0125,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,1.94,112.3,-18.06,0.01728,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,4.36,1672.5,-13.64,0.00261,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,12.73,2119.1,-5.27,0.00601,Ra_dong_Chay_dich
FROZEN_FRUITS,2.18,307.9,-15.82,0.00708,An_toan_trong_ngan_han
FROZEN_FRUITS,1.88,277.1,-16.12,0.00678,An_toan_trong_ngan_han
ICE_CREAM_JUICE,26.85,238.0,6.85,0.11282,Hong_Hoan_Toan
FROZEN_FRUITS,14.07,392.4,-3.93,0.03586,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,2.8,36.9,-15.2,0.07588,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,22.37,1189.2,4.37,0.01881,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,8.88,2594.8,-6.12,0.00342,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,8.27,2733.1,-6.73,0.00303,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,2.97,110.3,-15.03,0.02693,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,5.56,2456.4,-12.44,0.00226,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,1.93,91.3,-16.07,0.02114,An_toan_trong_ngan_han
FROZEN_FRUITS,8.19,5681.9,-9.81,0.00144,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,15.41,807.1,-2.59,0.01909,Ra_dong_Chay_dich
ICE_CREAM_JUICE,18.81,327.2,-1.19,0.05749,Hong_Hoan_Toan
ICE_CREAM_JUICE,4.79,902.4,-15.21,0.00531,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,13.83,318.5,-6.17,0.04342,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,1.31,30.7,-18.69,0.04267,An_toan_trong_ngan_han
FROZEN_FRUITS,16.88,782.3,-1.12,0.02158,Nhun_nat_Chay_dich
FROZEN_FRUITS,2.3,410.2,-15.7,0.00561,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,23.32,167.2,8.32,0.13947,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,22.0,2104.6,4.0,0.01045,Mat_mau_Oxy_hoa
FROZEN_FRUITS,20.41,1435.2,2.41,0.01422,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,1.9,120.8,-18.1,0.01573,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,25.42,738.4,7.42,0.03443,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,2.67,264.1,-15.33,0.01011,An_toan_trong_ngan_han
FROZEN_FRUITS,14.36,1450.9,-3.64,0.0099,Nhun_nat_Chay_dich
FROZEN_FRUITS,24.75,1287.3,6.75,0.01923,Mat_mau_Oxy_hoa
FROZEN_FRUITS,13.4,558.3,-4.6,0.024,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,12.52,508.1,-7.48,0.02464,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,28.2,134.4,13.2,0.20982,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,1.2,318.5,-16.8,0.00377,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,17.65,497.2,2.65,0.0355,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,1.75,100.4,-13.25,0.01743,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,1.22,57.2,-13.78,0.02133,An_toan_trong_ngan_han
FROZEN_FRUITS,15.34,707.2,-2.66,0.02169,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,5.92,1659.4,-12.08,0.00357,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,12.23,541.5,-7.77,0.02259,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,6.81,3935.8,-11.19,0.00173,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,3.23,1037.5,-16.77,0.00311,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,26.53,615.9,8.53,0.04308,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,6.18,2463.6,-8.82,0.00251,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,19.78,952.0,4.78,0.02078,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,1.91,101.9,-13.09,0.01874,An_toan_trong_ngan_han
FROZEN_FRUITS,9.38,1666.9,-8.62,0.00563,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,9.6,4035.4,-8.4,0.00238,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,6.23,2758.2,-11.77,0.00226,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,22.81,890.5,4.81,0.02561,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,1.56,113.2,-13.44,0.01378,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,7.03,1622.2,-10.97,0.00433,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,13.31,410.4,-4.69,0.03243,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,27.64,1392.3,9.64,0.01985,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,13.8,478.1,-6.2,0.02886,Tach_pha_Chay_nuoc
FROZEN_FRUITS,13.25,1039.2,-4.75,0.01275,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,12.04,258.9,-7.96,0.0465,Tach_pha_Chay_nuoc
FROZEN_FRUITS,2.92,249.9,-15.08,0.01168,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,2.16,230.1,-12.84,0.00939,An_toan_trong_ngan_han
ICE_CREAM_JUICE,10.35,518.4,-9.65,0.01997,Tach_pha_Chay_nuoc
FROZEN_FRUITS,5.31,2701.6,-12.69,0.00197,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,4.05,378.7,-15.95,0.01069,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,1.03,8.6,-18.97,0.11977,An_toan_trong_ngan_han
FROZEN_FRUITS,0.87,221.4,-17.13,0.00393,An_toan_trong_ngan_han
ICE_CREAM_JUICE,4.69,719.9,-15.31,0.00651,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,14.26,669.7,-3.74,0.02129,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,2.21,281.2,-15.79,0.00786,An_toan_trong_ngan_han
FROZEN_FRUITS,33.96,2332.9,15.96,0.01456,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,29.95,194.1,9.95,0.1543,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,25.31,419.9,7.31,0.06028,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,1.5,149.9,-13.5,0.01001,An_toan_trong_ngan_han
ICE_CREAM_JUICE,3.62,1425.4,-16.38,0.00254,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,21.36,114.1,1.36,0.1872,Hong_Hoan_Toan
ICE_CREAM_JUICE,25.79,210.2,5.79,0.12269,Hong_Hoan_Toan
FROZEN_FRUITS,1.88,323.9,-16.12,0.0058,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,2.04,225.6,-12.96,0.00904,An_toan_trong_ngan_han
ICE_CREAM_JUICE,11.99,549.6,-8.01,0.02182,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,14.1,2806.0,-3.9,0.00502,Ra_dong_Chay_dich
FROZEN_FRUITS,21.58,2329.4,3.58,0.00926,Mat_mau_Oxy_hoa
FROZEN_FRUITS,24.42,1174.8,6.42,0.02079,Mat_mau_Oxy_hoa
